dataset,objects,features,labels,ch_btw,ch,db,dunn,ii,sil,xb,knn,nb,rf,lr,lda,mlp,agglo_average_ami,agglo_average_nmi,agglo_average_vm,agglo_average_arand,agglo_complete_ami,agglo_complete_nmi,agglo_complete_vm,agglo_complete_arand,agglo_single_ami,agglo_single_nmi,agglo_single_vm,agglo_single_arand,birch_ami,birch_nmi,birch_vm,birch_arand,dbscan_ami,dbscan_nmi,dbscan_vm,dbscan_arand,hdbscan_ami,hdbscan_nmi,hdbscan_vm,hdbscan_arand,kmeans_ami,kmeans_nmi,kmeans_vm,kmeans_arand,xmeans_ami,xmeans_nmi,xmeans_vm,xmeans_arand,kmedoid_ami,kmedoid_nmi,kmedoid_vm,kmedoid_arand,ensemble_classifiers
cifar10,3250,1024,10,0.354936589862778,21.93678260039441,12.384582665222808,0.14513394322281994,0.1956406681589216,-0.06215172368104922,77.53889897868375,0.23815384615384616,0.268,0.32584615384615384,0.2735384615384615,0.1923076923076923,0.2796923076923077,0.008341311796178402,0.042305563371593295,0.029197264097895588,0.00037105302701842617,0.06335545071451996,0.07825137543095836,0.07779732850732442,0.026121083463627855,1.9907242338228804e-05,0.04765344441552465,0.017271932355224846,1.0385297256517483e-05,0.026554160146647427,0.030160932375171267,0.028149024554948766,0.016720586053517113,6.5259438367994e-12,0.5336173703251299,0.44327387035246685,0.0,0.05695396193343695,0.05547309151742576,0.05547309151742576,0.049873745759439404,0.07498026244802466,0.09230835609880421,0.08867813056672878,0.03141029980320009,0.06805387070623556,0.07810350154883328,0.07792131728742993,0.03153800421002302,0.05511923486745011,0.06940096943483767,0.06879484716675918,0.036439984665415794,0.32584615384615384
pumpkin_seeds,2500,12,2,0.2984372386105133,73.5947636911806,4.732790134939297,8.483781481477566e-05,0.0005797281188451605,0.038271685460511455,8.472081011311388,0.6824,0.8672000000000001,0.8788,0.5816000000000001,0.8816,0.5843999999999999,0.02819683319666395,0.041890065026279205,0.02702523223316199,0.02702535893156543,0.03258782322737164,0.03394966349479,0.03293555466096103,0.02595571815716412,0.010000753745002425,0.025528454549511925,0.011258064298284633,0.0010120576820212943,0.0462732139194202,0.04712877857394649,0.04711953478328144,0.025624724562856034,0.024310938992661638,0.041303987788481995,0.02590747527941718,0.0027537231221292373,0.04615630512261249,0.04615630512261249,0.04615630512261249,0.03599307454339783,0.01967146559286555,0.021957328138194787,0.02038432769513858,0.02003379062311073,0.025557672232721106,0.03467975946624899,0.02870255095699274,0.01733451731121225,0.021146702538316006,0.024338594853896108,0.021951124373193912,0.01974223318890023,0.8816
labeled_faces_in_the_wild,2200,5828,2,0.01018854892310353,1.2658607703904996,40.969476944547246,0.1833542268716376,0.09138918465089585,0.0005036114685490975,434.09197350391634,0.5945454545454545,0.5390909090909091,0.6063636363636363,0.5331818181818182,0.5286363636363636,0.5004545454545455,0.0018239046626623977,0.0163954898171361,0.003556441061335112,3.307296631829905e-06,0.0005843593674545575,0.0014863899600702428,0.0013977273497631096,0.0007939253126592759,5.913006257516314e-07,0.013461028986073324,0.004419746898660386,8.268234755628299e-07,0.0020345732522581384,0.0026131553848329075,0.002566600716860059,0.001574972553949692,1.1207710025091371e-12,0.3001056703913871,0.16524435605092072,0.0,0.007582551033682755,0.007582551033682755,0.007582551033682755,0.005251786000071843,0.007033583865748825,0.008520290948412463,0.007819896686092202,0.006522144885826713,0.006511806542713253,0.007513155303450779,0.005973931473635819,0.003161768719329376,0.0016745511430793646,0.002890186707891685,0.0026100094700980594,0.002049018450649857,0.6063636363636363
parkinsons,195,22,2,0.2580537975938456,13.047522873777556,2.8524350203405064,0.006711608902149031,0.003215979984921025,0.18858380481915119,2.7448498439682387,0.7897435897435898,0.7846153846153846,0.8307692307692307,0.8102564102564103,0.8256410256410256,0.7692307692307693,0.0719181185117535,0.08897700083930539,0.08685121288398114,0.17971995194925416,0.1418649293897633,0.16879292778874241,0.15440937847523506,0.21452206531596754,-0.004309111945379833,0.018524374382004,0.01791935036001241,0.019764325160988368,0.038583215589337416,0.10230700120027514,0.20014771323398778,0.14009084001083524,0.1321805603735457,0.19315101327404968,0.16353097673037856,0.030856358961404973,0.17212018924272462,0.1897942718937076,0.1897942718937076,0.16434241804195068,0.1292108110083799,0.1606897169268997,0.13982534592925483,0.16144334148739312,0.11399769366745152,0.18720101904268774,0.13680287173352576,0.03460345296053939,0.07433621840931458,0.08500583866016381,0.08119973119786185,0.08925735025814635,0.8307692307692307
echocardiogram,61,10,2,0.8658077878412301,39.33178855693077,0.9820768577655659,0.15473092902957708,0.052122670921943635,0.34234093767045315,0.3015436890975924,1.0,1.0,0.9679487179487181,1.0,0.9346153846153846,1.0,0.3938040261781843,0.43580687144514724,0.4126221569815963,0.25891343823970586,0.5928876475433656,0.5993701117234257,0.5984120809626182,0.6363704240719288,0.14421338621681515,0.23137249366282303,0.22780266713833028,0.2533669918810125,0.5317345609773205,0.5662373007636019,0.541381643865534,0.408653846153846,0.2190369090029541,0.23929477153956294,0.22867749346870317,0.22440645651641825,0.20795447946682613,0.14544993226468247,0.20795447946682613,0.20795447946682613,0.5317345609773205,0.5662373007636019,0.541381643865534,0.408653846153846,0.33261087950338947,0.35798314665164355,0.38013204659425287,0.2729714191588561,0.49370636385054817,0.5278342747403248,0.5040675320819925,0.3636102144164531,1.0
pen_based_recognition_of_handwritten_digits,7494,16,10,0.9292605056442056,1004.0641093906648,2.298270618969587,0.214109782930636,0.11613451113896954,0.19281249148303797,2.8176878946672317,0.9937287074337944,0.8769696041241557,0.9910599946025431,0.9625029948759789,0.8885795692900741,0.9906589261554876,0.7606136011749632,0.762363792386971,0.7622795738200296,0.581197894608214,0.6944117676406578,0.697724260648501,0.695699056742807,0.5213085422384378,0.026983497418566243,0.07894322782677432,0.03571950574957227,0.0006037348201358614,0.48354809126229076,0.5228954413038984,0.48391835324698,0.24340165472217584,0.7046664724172621,0.7534303245847346,0.7200515344918815,0.6059225307522725,0.7986757235676533,0.800785323862163,0.7986757235676533,0.7986757235676533,0.7439166546215218,0.7340009288225903,0.7446888849516271,0.6557370493422988,0.7096833836738947,0.7182786079406313,0.7190739418577516,0.5675577986289057,0.6656996082948563,0.6735096072945539,0.6671765568939974,0.5824480102975608,0.9937287074337944
letter_recognition,20000,16,26,0.8157280531765095,382.57076803985626,4.351126746775642,0.10319703127050786,0.001584287425651625,0.00864609271689366,21.51222319590965,0.9568000000000001,0.6428,0.96495,0.77515,0.7027,0.91565,0.45853403953940675,0.46667074907121037,0.46639694977837987,0.12189525605948812,0.40197064248269426,0.4124604415007857,0.41029544622297004,0.12228255771666377,0.0640703225689355,0.13325451504770874,0.0737483376377703,0.0017384508669416622,0.18191401133719245,0.21228624418465175,0.148575982763654,0.03995740627333623,0.4563960480227662,0.6159548576751189,0.5790768660675132,0.1517056122650161,0.48862791637290093,0.48862791637290093,0.5118509934061739,0.4468341485666264,0.4740689073837666,0.48155446540713226,0.47716435627544607,0.15300198076648536,0.39976977097655964,0.4096535438819032,0.4078290383683014,0.13719036311025698,0.40669194594084146,0.4170699171350368,0.4144990413362333,0.14766010712638036,0.96495
banknote_authentication,1372,4,2,0.7265675393031288,292.01043533332825,1.937834011751537,0.03947477782646196,0.04383253718173825,0.1836042954903747,1.1585073114806148,1.0,0.8382057067020572,0.9941712010617121,0.9912541473125416,0.9766768414067684,1.0,0.43395628972735684,0.47344912628065644,0.4348694518833541,0.3700769911789407,0.15987672778138226,0.17389737766852867,0.1604965026434732,0.08188770881532063,0.052441305085266995,0.07041013268565359,0.0562537044866809,0.012378300714279233,0.19820212480505314,0.20229944610503434,0.19889883499995262,0.15734002009585715,0.5752621572270412,0.6140365874263162,0.5607816092841998,0.5332214778657176,0.6092561380931337,0.6092561380931337,0.6092561380931337,0.6092561380931337,0.37373582557173185,0.39521537161693376,0.3744148204363737,0.2909016942956884,0.3471850100821332,0.35103292255301966,0.3514495234885966,0.1320686618066012,0.44763246841688026,0.4879042610010654,0.44834387557907346,0.3435888151952167,1.0
image_segmentation,210,19,7,0.6404654790035971,23.2757287548467,2.042369183509037,0.014284923493846033,0.0022855174846855126,0.13536482665816543,3.7175756925816645,0.8333333333333334,0.7714285714285714,0.9285714285714285,0.7476190476190477,0.8857142857142856,0.8904761904761905,0.6623409564089486,0.6966085788657037,0.6956708488766895,0.47075515404215895,0.542533976559243,0.5927706237684968,0.588244529620218,0.35662877397795517,0.3311081131621363,0.43859736079422784,0.37715305372715746,0.10216064716555824,0.33744465826990194,0.4527225346909168,0.3510500139962866,0.10022296440002813,0.40543033857330724,0.5158210814146661,0.5130380078717518,0.33560246966465823,0.3299437032162374,0.5506783859807827,0.5172615378761167,0.3299437032162374,0.5359403604314565,0.595870830765383,0.6082384971617913,0.3981973900600159,0.39782761034109393,0.5071225547889401,0.41632313204618476,0.2965422446038958,0.5335695263960217,0.5915176801897531,0.581971736044471,0.39302068959741027,0.9285714285714285
predicting_pulsar_star,9273,8,2,0.3600910311920254,1012.3453607694307,1.1319182817617486,0.0010906572368507457,0.0033025913192311867,0.2574847192342806,0.7625056936810644,0.9728244314761992,0.9440313796642794,0.9788634467037106,0.9722854060718138,0.9753051462998339,0.966892651424617,0.213251007043218,0.2374744627811361,0.21366278683199497,0.26617368119388024,0.10371006485499638,0.11791606094233889,0.10414609399951472,0.08796203040882794,2.5707614490709425e-05,0.0016517082303976892,0.0004641255596373276,-0.0011561050489470046,0.08478217756802352,0.09281216167965357,0.08498027010770183,0.03650710249070012,0.11482990086565766,0.11844642647432155,0.1184230718395221,0.21511594013948493,0.13192163696621578,0.13823070847923716,0.13192163696621578,0.13823070847923716,0.13675189146489614,0.17475994856332194,0.13695442037848854,0.09836828725876919,0.13694874045785424,0.19218413234762985,0.13386909476264874,0.08113208848153539,0.15417058468986455,0.1951946622179013,0.15434400393698675,0.08811608767865818,0.9788634467037106
boston,154,13,3,0.7195003830534085,172.52775305420138,1.2555912513184315,0.004784513323057533,0.05667774605542633,0.20159959930695426,1.839466919191419,0.7737634408602151,0.9156989247311828,0.9544086021505377,0.7537634408602151,0.9612903225806452,0.8636559139784946,0.43425177879616345,0.45101452304068,0.4429718994747292,0.476527387502699,0.46427332345222344,0.4746515281376501,0.47433556964040663,0.444892221032653,0.380813856212402,0.4099955728656609,0.40810990046975004,0.32401703158324396,0.49872514652179606,0.46485015869314356,0.46912892971488224,0.4594594984552061,0.3516913586448042,0.392349833017975,0.3735284073837357,0.3251294828381922,0.40902095587595955,0.40902095587595955,0.4035645342478123,0.3971009230817453,0.4568808053398373,0.463920135456193,0.4636854024176243,0.44021410680460515,0.4352464614630457,0.4564359956320444,0.42384617680293835,0.3967173272151042,0.4517259471279627,0.4601815404637322,0.45859208549238356,0.48466234378009965,0.9612903225806452
taiwanese_bankruptcy_prediction,6819,95,2,0.03235247377082711,6.3664705297711475,11.103796887857875,0.0042343223770588525,0.0053663686981887245,0.008571961930765553,33.43135576634994,0.9677372020921592,0.9677372020921592,0.9677372020921592,0.9677372020921592,0.9445704769752765,0.9677372020921592,0.005965958850956409,0.01689824143794632,0.007192823780205128,0.00721758631825639,0.0010359912491603768,0.0015924072240787496,0.001288352329048671,0.015840839946446413,0.012615799107778627,0.03551476431362453,0.013729732517742363,0.016170820382496502,0.005835890145662439,0.008317289081961405,0.00618022580968132,0.01934907639747606,0.02024733219480192,0.1292968875771082,0.05273115896986956,0.08522619994533238,0.015031937670857842,0.015031937670857842,0.015031937670857842,0.015031937670857842,0.0010567459837880606,0.002117922443944734,0.001251136124890238,0.00880779800172005,0.0020236274255210243,0.01070926530544322,0.004184605436360395,0.001682494971481488,0.0007927415976703604,0.0018462663516751192,0.0010939615855698978,0.0016518948538680124,0.9677372020921592
human_stress_detection,2001,3,3,0.8566710832089335,2880.7572227446813,1.2163492628799004,0.007727531194399427,0.17616874498523288,0.32130413495865146,0.6719699594650014,0.999,0.9915024937655861,0.9995,0.9945087281795513,0.9695124688279302,0.850502493765586,0.7327282564236504,0.7569028277018576,0.7328828397329727,0.6051152451445657,0.7327282564236504,0.7569028277018576,0.7328828397329727,0.6051152451445657,0.5444956146874363,0.5457672740718869,0.5453072815065665,0.3849146319752537,0.61480247019378,0.6151934662169385,0.6151626453762292,0.5978971868617684,0.0,0.0,0.0,0.0,0.466729413039553,0.466729413039553,0.46903147560293956,0.46903147560293956,0.5939716802813428,0.594362816172731,0.5943445788682643,0.5621666157752366,0.5065739671707892,0.5198849743240601,0.48144969673205107,0.408438042882956,0.5434349068944682,0.5438686909247041,0.5438544755195486,0.49912574275863103,0.9995
website_phishing,1353,9,3,0.7339222757919851,137.76275914508543,3.1998094174245577,0.0,0.5465946015574236,0.07930805448769482,2.7086726619104136,0.8795517288506218,0.8255815224818914,0.8987699876998771,0.8285554188875223,0.8233729670630041,0.9024627579609129,0.19761031429462206,0.21408954127541965,0.20019961751664886,0.23129602956556736,0.30085692963454197,0.3057969886429301,0.3015271515892587,0.3879877506931385,0.03722319782233537,0.04332992088296606,0.043026291822971546,0.05184366309832701,0.19118327163482945,0.20135402820653256,0.20064543783650196,0.22405053682701195,0.1772680969711429,0.3510607807975586,0.23308226276156105,0.17504106226861993,0.1861177074065647,0.14385635296112903,0.14385635296112903,0.15406126617388216,0.21244725730677164,0.21792739037691838,0.2140268890860258,0.24702731323396604,0.19669601594327285,0.20186491360007808,0.15491631805752198,0.24675929799690297,0.3033868929360591,0.3056624213901547,0.30442993832720167,0.3703656560076902,0.9024627579609129
mammographic_mass,830,5,2,0.6352305753085236,215.7713776165741,1.6030870117152316,0.0,0.006353139650878511,0.1501742714638958,0.9585466171022985,0.8108433734939758,0.808433734939759,0.8361445783132531,0.8120481927710845,0.8072289156626506,0.8108433734939758,0.10561684477584594,0.11283229388265455,0.10873109106353858,0.09491545459606061,0.11275707940802351,0.11776567618221793,0.11478935567206823,0.12884198467844038,0.0026487768515591477,0.023479765747396283,0.009379760416580566,0.0004537620087115859,0.11833281886113318,0.12777686696944043,0.12185357431210028,0.16392368291123707,0.18864634928389623,0.21322417251957346,0.19481725865656074,0.17546412420547966,0.19679957446293525,0.19679957446293525,0.19679957446293525,0.19679957446293525,0.09710532620033537,0.10077698601429527,0.11017407610818242,0.13667290944816896,0.11048582225815598,0.15605623212372838,0.11934423677771203,0.12050259069011973,0.10879754841111082,0.12287281662751118,0.11102381765447647,0.13134526930095786,0.8361445783132531
wilt,4339,5,2,0.05757220206827346,34.96792160497012,1.9382095546697538,0.0047396166301217815,0.003761623103612225,-0.05512556220862108,2.079175060920509,0.9928560798133296,0.9829455881024136,0.9926259308277391,0.9829455881024136,0.967028898846066,0.9896270842302766,0.007458900774130398,0.014458215185670337,0.00851407719006798,-0.0017513563120685426,0.008259942921185592,0.014770314299721,0.009223867346794432,0.004209643872798692,-0.00036084974944750997,0.0012784048949184526,0.0011055665216343354,-0.0004472037548953818,0.01609588903436667,0.018489010219213557,0.011301045637860838,0.009399855331454746,0.06326495278694258,0.08691782158645898,0.06296419766278126,0.06948987118890473,0.043328997073669634,0.026683221521494556,0.043328997073669634,0.043328997073669634,0.010916983920823776,0.022753009228255967,0.011487545498561872,0.0001836042645763,0.009631236457869013,0.02053936487998851,0.010595556909659987,-0.005577768935373195,0.012065840811676602,0.025746173889502632,0.012581043608581286,0.0019563380372766863,0.9928560798133296
imdb,3250,700,2,0.008319136918385388,10.315306543148031,17.684691765050946,0.4158977514520814,0.013834435826619987,0.0028961517385666063,78.71797087207001,0.7323076923076923,0.796,0.8113846153846154,0.8313846153846154,0.7855384615384615,0.8104615384615383,4.982407382170095e-10,0.012021708280106456,0.003607237360081729,6.993514279547156e-10,-0.00041948968431119755,0.0007319279609598694,0.0003894290661660396,-7.56697958486395e-07,8.122010630991822e-07,0.010834218304060587,0.003016234904434428,1.1364456404532014e-06,0.02640352841703187,0.02711409915564856,0.02676716096434516,0.03893579010136507,0.0012161631328289494,0.29279102118837336,0.1579155995676643,3.0305228537639685e-06,0.011732582908503928,0.011732582908503928,0.011732582908503928,0.0005059454202979254,0.025423798246384865,0.026433036780044883,0.025759595708959703,0.028984261457986094,0.004947562423105442,0.003514977174658482,0.0008639774325914996,0.00950607125640016,0.011553591880010868,0.012702396346574548,0.012039142264882919,0.012561780023523239,0.8313846153846154
date_fruit,898,34,7,0.713162438513636,402.04310642464685,3.7860984619100018,0.006835365384838668,0.04226282279344305,0.10668259217655222,19.635488223936783,0.6903538175046556,0.781725636250776,0.806219739292365,0.7015083798882682,0.9142582247051522,0.7081998758535073,0.37166506307070535,0.3829446867800392,0.37798393926909757,0.2994800645289422,0.3785187326111216,0.3911034746818132,0.39041768924111264,0.2627611201621708,0.019721905719453918,0.0951589740542615,0.06168507334148874,0.0029719503794817517,0.2851692926286411,0.322594946233786,0.307919119109064,0.17953516196784497,0.25138488095186584,0.3528329101694656,0.35465508449680166,0.2183907917739464,0.2619113258815246,0.2619113258815246,0.2619113258815246,0.24379901774314386,0.37466473987442295,0.38539611510077765,0.38976869560497635,0.31234891470419773,0.365270032465173,0.380107357920653,0.3721173097213929,0.24945021511279947,0.3907747739886113,0.40291726022601104,0.39747945058320266,0.3502993581900442,0.9142582247051522
crowdsourced_mapping,10545,28,6,0.6789110765763827,328.1556949865918,4.17129505888854,0.09333396980993718,0.113194520632799,-0.07259994031284123,9.168867985310264,0.8981507823613086,0.7786628733997155,0.9192982456140351,0.8644855381697487,0.8368895211000474,0.8945471787577051,0.3145777356805158,0.32990509166188714,0.3157192598315444,0.16894151962419987,0.22440897745941749,0.24126457056386555,0.22542896591414827,0.13405322759596477,0.005572910572070404,0.030690116482441788,0.009072924446736028,0.003951930631817854,0.27711587051279774,0.28985498615051003,0.27749644808720275,0.1683853685929212,0.2814347473878761,0.3304377749797833,0.30283291223188413,0.2522360575877611,0.2906371134965709,0.3183928710768393,0.3215344452082799,0.2906371134965709,0.27701346819002903,0.305164031744433,0.27806438472850525,0.16168556648786797,0.2724353378581426,0.30347800198102554,0.2615883464579494,0.226500691690313,0.2129343159029863,0.24090232560193678,0.21454610897693893,0.10280737471088064,0.9192982456140351
yeast,1484,8,10,0.6778664874864866,68.35686715324819,2.92816316862059,0.34428285980646905,0.008324742300930096,3.258055024726099e-05,8.910711460303592,0.5855855855855856,0.5815338065338065,0.6078260078260078,0.5835608335608335,0.5855878605878606,0.5680453180453181,0.22717816250420428,0.253281751996722,0.2515200362539679,0.14851151637661883,0.23951879966482886,0.2595562605290077,0.25729223404582247,0.14611398314369697,0.05312002374621161,0.13316329878784644,0.08535628152943558,0.012056910722586935,0.21649363689365528,0.2627514340713928,0.22989475785599295,0.14270282095657055,0.07142591728133926,0.4872900758272783,0.38377519499885876,0.03507869100388883,0.10083253072599471,0.048604020683946786,0.11152303356730049,0.11152303356730049,0.2697692102768621,0.27181127601570443,0.2776613582509494,0.1790142343762082,0.21938632591906196,0.22715442316347176,0.20744907463626022,0.12009476003735693,0.22700456312106881,0.25241223835928833,0.240197171612594,0.11130101672362454,0.6078260078260078
street_view_house_numbers,732,1024,10,-0.009923782655882889,0.8731806414251738,17.640319170494934,0.08528053220811975,0.03673083787849434,-0.06478084364122598,111.61474573271576,0.2472928897586432,0.08746621936445811,0.3197372099524741,0.18301183487093467,0.16397353461932718,0.2499207902339018,0.006354072872985518,0.08362750878210339,0.06680263366772966,0.0007682059314030945,0.01187635975590378,0.07359544587455623,0.0735205293014806,0.005758692856390437,0.00021112019816199714,0.10675243475382776,0.06895906868820664,0.00046749011312001074,0.0017899907678695741,0.01174303172293544,0.009455500477460013,-0.0018923323331322226,4.592376485624073e-13,0.582303730357953,0.5064346169048772,0.0,0.003628637847078555,0.0052424318044994875,0.00467749926408448,-0.001476566696433257,0.00927500243042895,0.08312915236889282,0.08180910973129471,0.0032819857556942167,-0.000835619951625699,0.013829464878277391,0.015984958174164645,-0.00034192452807847533,0.009122730222072935,0.07892816464337031,0.07825968852502234,0.005493728277552044,0.3197372099524741
pistachio,2148,28,2,0.7791506941766246,1127.0538657365953,1.0931635046778057,0.00021948003872645784,0.010595214771560333,0.2511030579066183,0.4657176229394269,0.7756025369978857,0.7853764839811352,0.8933832059413455,0.775134168157424,0.9059413454762293,0.7364286875914783,0.20320637572231876,0.20613026693980405,0.20393438826876933,0.2003704858294691,0.2136283712937122,0.22068916931426813,0.21424210810413552,0.18040596115759222,0.004689764810960869,0.020602187021199297,0.008156965999400443,0.0014582317747426105,0.22370854976805207,0.228418475980975,0.2255761454924828,0.21241736529172034,0.03535270267457648,0.0459633251183983,0.045627332816432706,0.006241339051765327,0.03777812450978342,0.03777812450978342,0.03777812450978342,0.017895841016205897,0.2308551839681207,0.23112188792383703,0.23111588928680854,0.282303379597674,0.19689071114794093,0.21222388196284236,0.21296817055668643,0.2301706785088644,0.23679696428895572,0.2370628633528354,0.23705547531120538,0.29942166176831464,0.9059413454762293
rice_dataset_cammeo_and_osmancik,3810,7,2,0.8823685457771089,4850.940296726767,0.7049705305214009,0.00035965479353987546,0.02392695276067562,0.45556227570243024,0.1921609587175174,0.8824146981627298,0.9081364829396325,0.9278215223097112,0.8797900262467191,0.9296587926509187,0.8811023622047245,0.4631807647052656,0.46354906255158373,0.4632874738073702,0.5412729274606256,0.3391247789492182,0.35438137022833865,0.3393965016967008,0.2351536075561435,0.001242142129259164,0.012635542782736093,0.0025514716000983864,0.0003107250870902983,0.4358845834378471,0.4392662985618073,0.43599248320311534,0.5391421895007108,0.0,0.008527969629885057,0.0019161179795120179,0.00030920820106119005,0.2536365528068781,0.2536365528068781,0.2536365528068781,0.2554063786552426,0.4685535599496837,0.46868304077931616,0.46865684460454454,0.577223907900681,0.42767833419837736,0.40034473489115185,0.39384724036786906,0.4304739809135583,0.4666931406028817,0.466816720383349,0.4667966532187025,0.5764550691383176,0.9296587926509187
breast_cancer_wisconsin_prognostic,569,30,2,0.8928111330793015,633.631107124059,0.7206452107551479,0.002510515197596338,0.036528361987179396,0.5136967691471238,0.20918286797116534,0.935010091600683,0.927930445582984,0.9578326346840553,0.9139264089427108,0.95960254618848,0.9261450085390466,0.4541194230630328,0.4566361569147606,0.4564998037576455,0.537080142534353,0.4251226562564935,0.42775299602798683,0.42772319742917386,0.4646563799030458,0.035702429591946874,0.06881968245862766,0.04971724527630517,0.027183250819450007,0.5376968814307717,0.48970989222527217,0.5389299137697627,0.6483081323267805,0.4205896773819145,0.4442220722528886,0.4293985958497905,0.5866778212459854,0.4842476654764843,0.4778453982529031,0.44101683609472175,0.4620268335359447,0.4640047128452095,0.46716553776224073,0.4630395031086662,0.5197881128908282,0.3037628453216988,0.44823699438199693,0.35969043496027686,0.40461836138899027,0.4973069621902438,0.4998793047401266,0.49803643286816274,0.5337690933348298,0.95960254618848
wine,178,13,3,0.7240583987903279,206.67811644807986,1.515486252136648,0.004784513323057533,0.05241828697094747,0.20008297882830714,2.4027379302333247,0.7250793650793651,0.9776190476190475,0.972063492063492,0.6974603174603174,0.9717460317460318,0.8101587301587301,0.4238068998196488,0.44861872809194037,0.4277493111101406,0.351648969504864,0.43626407148106267,0.46350918452653456,0.44227466849796115,0.3708330215187078,0.36824412775740983,0.39277545459019225,0.39264318674429605,0.29792209195290015,0.4319148104893894,0.44264710792616324,0.4333440759627587,0.3613702358402111,0.36410772257365476,0.3862897682450408,0.38161374238084905,0.2870904224197063,0.411092981565771,0.411092981565771,0.411092981565771,0.3581097929020258,0.42268666427661195,0.4429261280499242,0.4287568597645352,0.37111371823084754,0.4300210214780802,0.41902357490912373,0.4300264942521115,0.33661956439626606,0.4292062386258572,0.435195269830423,0.43519421216392945,0.4024688570753171,0.9776190476190475
microbes,30527,24,10,0.33078525290327804,147.8345627044006,11.348645916861326,0.0182551054045396,0.0038173589950867494,-0.08034404686990783,94.95168847317399,0.8778819238498243,0.2737244954211872,0.8945550421934307,0.46473765550083923,0.4433465934743367,0.7018077786567796,0.027435563080323196,0.02967770324867226,0.029580177050955125,0.005512236130334635,0.05383129943838537,0.0563057575769382,0.05545307004170939,0.01421687765587717,0.009802337155582576,0.03870415067721232,0.013336438312507273,-2.093798801402551e-06,0.018285231519039283,0.02202426131186451,0.018467305633245664,0.0055254276781599825,0.4097054272570394,0.5057275278180066,0.4488007618303668,0.2793073268554744,0.319911753567979,0.32115488348949867,0.3197227014784972,0.31497660465237076,0.056937734219932624,0.07129087600258313,0.06330793433239504,0.015448622692032416,0.07643819660454718,0.0777083435192393,0.0778203566528432,0.01258577113325598,0.048998534984292956,0.051453580729560536,0.05029599804388098,0.014559477463878584,0.8945550421934307
raisin,900,7,2,0.781133472486252,577.5756623332809,0.9276940226365437,0.00017928285588625023,0.02820011130533804,0.32072542887098626,0.38869366325628835,0.8411111111111111,0.8355555555555556,0.8633333333333333,0.8111111111111111,0.8577777777777778,0.8122222222222222,0.25514727966434403,0.2650699722513385,0.25713933802301947,0.22568964340904518,0.28531258332111287,0.28929502296938653,0.2862975800168928,0.3198691435507746,0.008697222200526395,0.028557277154476802,0.015525419468819518,0.00014360762954562345,0.31762413531367445,0.3088445669991969,0.31869726718263885,0.28143311098749196,0.055302141137038144,0.06973600514562842,0.13181237326728895,0.0044093850843743435,0.23839317102719768,0.23839317102719768,0.23839317102719768,0.2372619128007214,0.28459534849976725,0.28975110352562194,0.2855505882449779,0.30338373568265625,0.23195492090549324,0.28663155775095717,0.2688107541625541,0.23195729074748533,0.34386048973986055,0.3448488551570341,0.3444138953605363,0.3383421075626448,0.8633333333333333
ionosphere,351,34,2,0.36508423024904296,17.746060148893193,4.086444914236703,0.047880122575773974,0.5240418709976844,0.15487902523304678,4.5254555973706045,0.8718712273641852,0.8831790744466801,0.9230985915492959,0.8549295774647888,0.8491750503018111,0.8861971830985917,0.030241925013814546,0.07215710490148951,0.05331903835475107,0.0319104200810834,0.12245641388941428,0.1343020977221411,0.13127656245929348,0.15563350819039043,0.014918275202090011,0.058538622273786034,0.039385626740330644,0.022603905047395286,0.30377640471896683,0.3122207061245132,0.2708826956411453,0.3064972942407753,0.3037542195367616,0.37307546687063015,0.3084186628665971,0.274108109833815,0.42445546633795156,0.42445546633795156,0.42445546633795156,0.42445546633795156,0.2600294885346824,0.2751572101500778,0.26352453225653133,0.25568812260724094,0.13873069338842503,0.11755435081070878,0.1111045729506173,0.14217479498136062,0.11595631279280957,0.11788889913897341,0.11783723273413975,0.14561754983471906,0.9230985915492959
statlog_german_credit,1000,24,2,0.29101906307370956,25.601023011955576,5.028796796569715,0.013233333874919722,0.0009708720125158953,0.08773717313181714,8.186391610293345,0.7179999999999999,0.752,0.762,0.728,0.757,0.7699999999999999,0.022889010295971516,0.029378150551637228,0.024164543966226634,0.0635743593381591,0.022829624788279282,0.02702822503850876,0.025806076959061335,0.0719060368229323,0.006238111452739018,0.030094402234521155,0.014614231988322549,0.012140892882583798,0.02390455341996999,0.029309745199648567,0.02892651919543087,0.08011436449226143,0.021723859154149358,0.2975651039420415,0.026050606969524444,0.08515146890101138,0.027430803571462208,0.009956589743528997,0.028951596575931705,0.027430803571462208,0.018180831592925623,0.022709808760262698,0.020482975988295724,0.06648205963901856,0.016931054623948068,0.03573376024845993,0.023289483506413595,0.06084783137101084,0.019981603377281935,0.020894305253251824,0.020842694348696452,0.07079228827625492,0.7699999999999999
